name,holothurian,echinus,scallop,starfish,fish,corals,diver,cuttlefish,turtle,jellyfish
004578.jpg,0,0,0,0,0,0,1,0,0,0
011442.jpg,0,0,0,0,0,0,0,1,0,0
012832.jpg,0,0,0,0,1,0,0,0,1,0
013778.jpg,0,0,0,0,0,0,0,0,1,0
001118.jpg,1,0,0,1,0,0,0,0,0,0
006619.jpg,0,0,0,0,0,0,1,0,0,0
011716.jpg,0,0,0,0,1,0,0,0,1,0
006768.jpg,0,0,0,0,1,0,0,0,1,0
003777.jpg,1,0,1,1,0,0,0,0,0,0
007696.jpg,0,0,0,0,1,0,0,1,0,0
008166.jpg,0,0,0,0,0,0,0,1,0,0
007553.jpg,0,0,0,0,0,0,1,0,1,0
001473.jpg,0,1,1,1,0,0,0,0,0,0
006601.jpg,0,0,0,0,0,0,0,0,1,1
006028.jpg,0,0,0,0,1,0,0,0,0,0
011682.jpg,0,0,0,0,1,0,0,0,1,0
004735.jpg,1,1,1,0,0,0,0,0,0,0
012118.jpg,0,0,0,0,0,1,0,0,0,0
011108.jpg,0,0,0,0,1,1,0,0,1,0
005150.jpg,0,0,0,0,0,0,0,0,1,0
000437.jpg,1,1,1,1,0,0,0,0,0,0
003231.jpg,1,0,0,1,0,0,0,0,0,0
012100.jpg,0,0,0,0,0,1,0,0,0,0
000291.jpg,0,1,1,0,0,0,0,0,0,0
005527.jpg,0,0,0,0,0,1,1,0,0,0
006265.jpg,0,0,0,0,0,0,1,0,1,0
012017.jpg,0,0,0,0,0,1,0,1,0,0
011728.jpg,0,0,0,0,1,0,0,0,1,0
011329.jpg,0,0,0,0,0,0,1,0,0,0
012826.jpg,0,0,0,0,1,1,0,0,1,0
012348.jpg,0,0,0,0,0,0,1,1,0,0
010768.jpg,0,0,0,0,1,1,0,1,0,0
012013.jpg,0,0,0,0,0,0,0,1,0,0
008940.jpg,0,0,0,0,0,1,1,0,0,0
011617.jpg,0,0,0,0,1,0,0,0,0,0
010705.jpg,0,0,0,0,0,0,0,1,0,0
002147.jpg,1,1,0,1,0,0,0,0,0,0
012616.jpg,0,0,0,0,0,0,0,0,1,0
001727.jpg,1,0,0,0,0,0,0,0,0,0
012886.jpg,0,0,0,0,1,0,0,0,1,1
013276.jpg,0,0,0,0,0,1,0,0,1,0
000067.jpg,1,0,1,0,0,0,0,0,0,0
005180.jpg,0,0,0,0,0,0,0,0,1,0
007655.jpg,0,0,0,0,1,0,0,1,0,0
009894.jpg,0,0,0,0,0,1,1,0,0,0
000148.jpg,0,0,1,0,0,0,0,0,0,0
004125.jpg,0,0,0,0,1,1,0,0,0,0
008665.jpg,0,0,0,0,0,1,0,1,0,0
000693.jpg,0,0,1,1,0,0,0,0,0,0
005949.jpg,0,0,0,0,0,0,1,0,0,0
005054.jpg,0,0,0,0,0,1,0,0,1,0
009429.jpg,0,0,0,0,0,1,0,0,1,0
000878.jpg,0,0,1,0,0,0,0,0,0,0
003580.jpg,1,0,0,1,0,0,0,0,0,0
002547.jpg,1,1,0,1,0,0,0,0,0,0
007414.jpg,0,0,0,0,0,0,0,1,0,0
005458.jpg,0,0,0,0,1,1,0,0,0,0
013940.jpg,0,0,0,0,0,0,1,0,1,0
002937.jpg,1,1,0,1,0,0,0,0,0,0
004769.jpg,0,0,0,1,1,0,0,0,0,0
000969.jpg,1,1,1,0,0,0,0,0,0,0
009615.jpg,0,0,0,0,1,0,0,0,0,0
007788.jpg,0,0,0,0,0,0,0,1,0,0
006754.jpg,0,0,0,0,1,1,0,0,0,0
001530.jpg,1,1,1,0,0,0,0,0,0,0
006715.jpg,0,0,0,0,0,0,0,0,0,1
010001.jpg,0,0,0,0,0,1,1,0,0,0
011919.jpg,0,0,0,0,0,0,1,0,0,0
013356.jpg,0,0,0,0,1,0,1,0,1,0
000225.jpg,1,1,1,0,0,0,0,0,0,0
004745.jpg,0,0,0,0,1,1,0,0,0,0
000769.jpg,0,0,0,1,0,0,0,0,0,0
011849.jpg,0,0,0,0,0,0,1,0,0,0
005622.jpg,0,0,0,0,1,0,1,0,0,0
002433.jpg,0,1,0,1,0,0,0,0,0,0
004515.jpg,0,0,0,0,1,0,0,0,1,0
001796.jpg,0,1,0,1,0,0,0,0,0,0
000549.jpg,0,0,1,1,0,0,0,0,0,0
011655.jpg,0,0,0,0,0,0,0,0,1,0
000473.jpg,0,0,1,0,0,0,0,0,0,0
001209.jpg,0,1,0,1,0,0,0,0,0,0
006266.jpg,0,0,0,0,0,1,0,0,0,0
003722.jpg,1,0,1,0,0,0,0,0,0,0
001593.jpg,1,1,0,1,0,0,0,0,0,0
008993.jpg,0,0,0,0,0,0,0,1,0,0
012310.jpg,0,0,0,0,0,0,0,1,0,0
011564.jpg,0,0,0,0,1,0,0,0,0,0
002513.jpg,1,1,0,0,0,0,0,0,0,0
012099.jpg,0,0,0,0,0,1,0,0,0,0
007972.jpg,0,0,0,0,0,0,0,0,1,1
003759.jpg,1,0,1,1,0,0,0,0,0,0
012028.jpg,0,0,0,0,1,1,0,1,0,0
009087.jpg,0,0,0,0,1,1,0,1,0,0
010688.jpg,0,0,0,0,0,0,0,1,0,0
004071.jpg,0,0,0,0,0,0,1,0,0,1
003643.jpg,1,1,0,1,0,0,0,0,0,0
006425.jpg,0,0,0,0,0,0,1,0,0,1
012111.jpg,0,0,0,0,0,1,0,0,0,0
012382.jpg,0,0,0,0,0,0,0,1,0,0
005312.jpg,0,0,0,0,1,1,0,0,1,0
008505.jpg,0,0,0,0,0,1,1,1,0,0
013446.jpg,0,0,0,0,0,0,0,0,0,1
013343.jpg,0,0,0,0,1,0,0,0,1,0
006256.jpg,0,0,0,0,0,1,0,0,0,0
011281.jpg,0,0,0,0,1,0,0,1,0,0
003932.jpg,0,0,0,0,1,0,1,0,1,0
012366.jpg,0,0,0,0,0,0,1,1,0,0
011429.jpg,0,0,0,0,1,1,0,1,0,0
007709.jpg,0,0,0,0,0,0,0,1,0,0
013626.jpg,0,0,0,0,1,0,0,0,1,0
011931.jpg,0,0,0,0,0,0,1,0,0,0
006323.jpg,0,0,0,0,0,1,0,0,0,0
007734.jpg,0,0,0,0,0,0,0,0,1,0
010969.jpg,0,0,0,0,0,0,1,1,0,0
000256.jpg,1,1,0,0,0,0,0,0,0,0
013353.jpg,0,0,0,0,1,0,1,0,1,0
007716.jpg,0,0,0,0,0,0,0,1,0,0
011782.jpg,0,0,0,0,0,0,1,0,0,0
009193.jpg,0,0,0,0,0,0,1,0,0,0
011084.jpg,0,0,0,0,0,1,0,0,1,0
001817.jpg,1,1,0,1,0,0,0,0,0,0
010262.jpg,0,0,0,0,0,1,1,0,0,0
003886.jpg,0,0,0,0,0,0,0,0,1,0
012419.jpg,0,0,0,0,0,1,0,0,0,0
008589.jpg,0,0,0,0,0,1,0,1,0,0
009180.jpg,0,0,0,0,0,0,1,0,0,0
002970.jpg,0,1,0,1,0,0,0,0,0,0
005033.jpg,0,0,0,0,0,1,0,0,1,0
000425.jpg,1,1,1,1,0,0,0,0,0,0
002422.jpg,1,1,0,1,0,0,0,0,0,0
011233.jpg,0,0,0,0,1,0,0,1,0,0
004429.jpg,1,1,1,0,0,0,0,0,0,0
012454.jpg,0,0,0,0,0,0,0,1,0,0
013752.jpg,0,0,0,0,0,0,0,0,1,0
007779.jpg,0,0,0,0,0,0,0,1,0,0
010643.jpg,0,0,0,0,0,0,0,1,0,0
013657.jpg,0,0,0,0,0,0,0,0,1,0
010617.jpg,0,0,0,0,0,0,0,1,0,0
001361.jpg,1,0,0,0,0,0,0,0,0,0
004886.jpg,0,0,0,0,0,0,0,0,1,0
003348.jpg,0,1,0,1,0,0,0,0,0,0
007762.jpg,0,0,0,0,0,0,0,1,0,0
006646.jpg,0,0,0,0,1,0,0,0,1,0
013308.jpg,0,0,0,0,0,0,0,0,1,0
005113.jpg,0,0,0,0,1,0,1,0,1,0
002900.jpg,1,0,0,1,0,0,0,0,0,0
006867.jpg,0,0,0,0,0,0,0,0,1,1
008883.jpg,0,0,0,0,1,0,0,0,0,0
013271.jpg,0,0,0,0,0,1,0,0,1,0
002651.jpg,0,1,0,1,0,0,0,0,0,0
000254.jpg,1,1,0,0,0,0,0,0,0,0
002930.jpg,0,1,0,1,0,0,0,0,0,0
003388.jpg,1,1,0,0,0,0,0,0,0,0
009209.jpg,0,0,0,0,0,0,1,0,0,0
003092.jpg,0,1,0,1,0,0,0,0,0,0
009662.jpg,0,0,0,0,0,0,1,0,0,0
001542.jpg,0,0,0,1,0,0,0,0,0,0
010469.jpg,0,0,0,0,0,0,0,1,0,0
012634.jpg,0,0,0,0,1,0,0,0,0,1
006393.jpg,0,0,0,0,0,0,0,0,1,1
006447.jpg,0,0,0,0,0,0,1,0,0,1
002882.jpg,1,0,0,0,0,0,0,0,0,0
013552.jpg,0,0,0,0,0,0,0,0,0,1
007209.jpg,0,0,0,0,0,0,0,0,1,0
010091.jpg,0,0,0,0,0,0,1,0,0,0
003891.jpg,0,0,0,0,0,0,0,0,1,0
003040.jpg,1,1,0,1,0,0,0,0,0,0
006125.jpg,0,0,0,0,0,0,1,0,1,0
009647.jpg,0,0,0,0,1,0,0,0,0,0
006959.jpg,0,0,0,0,0,0,1,0,1,0
008664.jpg,0,0,0,0,0,1,0,1,0,0
005884.jpg,1,1,1,0,0,0,0,0,0,0
004914.jpg,0,0,0,0,0,0,0,0,1,0
004020.jpg,0,0,0,1,0,1,0,0,0,0
006109.jpg,0,0,0,0,1,0,1,0,0,0
001146.jpg,1,0,1,1,0,0,0,0,0,0
012114.jpg,0,0,0,0,0,1,0,0,0,0
001010.jpg,1,1,0,1,0,0,0,0,0,0
011095.jpg,0,0,0,0,1,0,1,0,1,0
003713.jpg,1,0,0,0,0,0,0,0,0,0
011180.jpg,0,0,0,0,0,0,1,1,0,0
002898.jpg,1,0,0,1,0,0,0,0,0,0
002884.jpg,1,0,0,1,0,0,0,0,0,0
000740.jpg,0,0,1,0,0,0,0,0,0,0
010264.jpg,0,0,0,0,0,0,1,0,0,0
012396.jpg,0,0,0,0,0,1,0,1,0,0
003307.jpg,1,0,0,1,0,0,0,0,0,0
004142.jpg,0,0,0,0,1,0,0,0,0,0
007063.jpg,0,0,0,0,1,0,0,0,1,0
001216.jpg,0,1,1,1,0,0,0,0,0,0
012441.jpg,0,0,0,0,0,0,1,0,0,0
006687.jpg,0,0,0,0,0,0,1,0,0,1
013153.jpg,0,0,0,0,0,1,0,0,1,0
002516.jpg,1,1,0,1,0,0,0,0,0,0
003370.jpg,0,1,0,1,0,0,0,0,0,0
008418.jpg,0,0,0,0,0,0,1,1,0,0
005012.jpg,0,0,0,0,1,0,0,0,1,0
000797.jpg,1,0,1,0,0,0,0,0,0,0
010189.jpg,0,0,0,0,1,1,0,0,0,0
012908.jpg,0,0,0,0,0,1,0,0,1,0
003855.jpg,0,0,0,0,0,0,0,0,1,0
002059.jpg,0,1,0,1,0,0,0,0,0,0
012823.jpg,0,0,0,0,1,0,0,0,1,0
006318.jpg,1,1,1,0,0,0,0,0,0,0
012425.jpg,0,0,0,0,0,0,0,1,0,0
006939.jpg,0,0,0,0,1,0,0,0,1,0
012448.jpg,0,0,0,0,0,0,1,0,0,0
009888.jpg,0,0,0,0,0,1,1,0,0,0
002019.jpg,1,1,0,0,0,0,0,0,0,0
004106.jpg,0,0,0,0,0,0,0,0,0,1
004358.jpg,1,1,1,0,0,0,0,0,0,0
000214.jpg,1,1,0,0,0,0,0,0,0,0
004445.jpg,0,0,0,0,1,0,0,0,1,0
013644.jpg,0,0,0,0,0,0,0,0,0,1
002703.jpg,1,1,0,1,0,0,0,0,0,0
005778.jpg,0,0,0,0,0,1,0,0,0,0
007082.jpg,0,0,0,0,1,0,0,0,0,0
007496.jpg,0,0,0,0,0,0,0,1,0,0
006097.jpg,0,0,0,0,1,0,1,0,0,0
002646.jpg,0,1,0,1,0,0,0,0,0,0
011046.jpg,0,0,0,0,0,1,0,0,1,0
003763.jpg,1,0,1,1,0,0,0,0,0,0
010862.jpg,0,0,0,0,0,1,0,1,0,0
010785.jpg,0,0,0,0,0,0,0,1,0,0
004440.jpg,0,0,0,0,0,0,0,0,1,0
003781.jpg,0,0,1,0,0,0,0,0,0,0
006879.jpg,0,0,0,0,1,1,0,0,0,0
008009.jpg,0,0,0,0,1,1,0,0,0,0
000624.jpg,0,0,1,0,0,0,0,0,0,0
013959.jpg,0,0,0,0,0,0,0,0,1,0
010041.jpg,0,0,0,0,1,0,0,0,0,0
006502.jpg,0,0,0,0,1,1,0,0,0,0
011525.jpg,0,0,0,0,0,0,0,1,0,0
004307.jpg,0,0,0,0,0,0,0,0,1,1
003798.jpg,0,0,0,1,0,0,0,0,0,0
009953.jpg,0,0,0,0,0,1,1,0,0,0
003718.jpg,1,0,1,0,0,0,0,0,0,0
004576.jpg,0,0,0,0,0,0,1,0,0,0
007875.jpg,0,0,0,0,1,1,0,0,0,0
008112.jpg,0,0,0,0,0,0,0,1,0,0
003670.jpg,0,0,0,1,0,0,0,0,0,0
005608.jpg,0,0,0,0,0,0,1,0,0,0
012301.jpg,0,0,0,1,0,0,0,1,0,0
002215.jpg,1,1,0,1,0,0,0,0,0,0
013766.jpg,0,0,0,0,1,0,0,0,1,0
009706.jpg,0,0,0,0,0,0,1,0,0,0
009153.jpg,0,0,0,0,0,0,1,0,0,0
012154.jpg,0,0,0,0,1,0,1,0,1,0
012629.jpg,0,0,0,0,1,0,0,0,0,1
001853.jpg,1,1,0,1,0,0,0,0,0,0
002217.jpg,0,1,1,1,0,0,0,0,0,0
012014.jpg,0,0,0,0,0,0,0,1,0,0
007953.jpg,0,0,0,0,1,1,0,0,0,0
010729.jpg,0,0,0,0,1,0,0,1,0,0
005176.jpg,0,0,0,0,0,0,1,0,0,0
012536.jpg,0,0,0,0,0,0,0,0,1,0
006775.jpg,0,0,0,0,0,0,1,0,1,0
003139.jpg,0,1,0,1,0,0,0,0,0,0
009297.jpg,0,0,0,0,1,0,0,0,0,0
008352.jpg,0,0,0,0,0,1,0,1,0,0
010753.jpg,0,0,0,0,1,1,0,1,0,0
011932.jpg,0,0,0,0,1,0,0,1,0,0
002820.jpg,1,1,0,1,0,0,0,0,0,0
005462.jpg,0,0,0,0,0,1,0,0,0,0
012322.jpg,0,0,0,0,0,0,1,1,0,0
010730.jpg,0,0,0,0,1,0,0,1,0,0
005185.jpg,0,0,0,1,0,0,0,0,1,0
007893.jpg,0,0,0,0,1,1,0,0,0,0
004410.jpg,1,1,0,1,0,0,0,0,0,0
008834.jpg,0,0,0,0,0,1,0,0,1,0
002802.jpg,1,1,0,0,0,0,0,0,0,0
009107.jpg,0,0,0,0,1,1,0,1,0,0
008972.jpg,0,0,0,0,0,1,0,1,0,0
008330.jpg,0,0,0,0,0,0,0,1,0,0
001577.jpg,0,0,0,1,0,0,0,0,0,0
008679.jpg,0,0,0,0,0,1,0,1,0,0
007760.jpg,0,0,0,0,0,0,0,1,0,0
001392.jpg,1,1,1,0,0,0,0,0,0,0
001144.jpg,1,0,0,1,0,0,0,0,0,0
010812.jpg,0,0,0,0,0,0,1,0,0,0
006999.jpg,0,0,0,0,0,0,1,0,0,0
006675.jpg,0,0,0,0,0,0,0,0,0,1
008696.jpg,0,0,0,0,0,1,0,1,0,0
009375.jpg,0,0,0,0,0,1,0,0,1,0
013214.jpg,0,0,0,0,0,1,1,0,0,0
005593.jpg,0,0,0,0,1,0,1,0,0,0
010098.jpg,0,0,0,0,1,0,0,0,0,0
009452.jpg,0,0,0,0,1,0,0,0,1,0
000843.jpg,1,0,1,1,0,0,0,0,0,0
011857.jpg,0,0,0,0,0,0,1,0,0,0
009430.jpg,0,0,0,0,1,1,0,0,1,0
007033.jpg,0,0,0,0,0,0,0,0,1,0
004648.jpg,0,0,0,0,0,0,1,0,0,0
013049.jpg,0,0,0,0,0,1,0,0,1,0
008076.jpg,0,0,0,0,0,0,1,1,0,0
002282.jpg,1,1,1,1,0,0,0,0,0,0
009061.jpg,0,0,0,0,1,1,0,1,0,0
000284.jpg,1,0,0,0,0,0,0,0,0,0
008382.jpg,0,0,0,0,0,0,0,1,0,0
006552.jpg,0,0,0,0,0,0,1,0,0,0
002745.jpg,1,1,0,1,0,0,0,0,0,0
011770.jpg,0,0,0,0,0,0,1,0,0,0
012131.jpg,0,0,0,0,1,0,1,0,1,0
006699.jpg,0,0,0,0,0,0,0,0,0,1
003838.jpg,1,1,0,1,0,0,0,0,0,0
010208.jpg,0,0,0,0,1,1,0,0,0,0
012327.jpg,0,0,0,0,0,0,0,1,0,0
011517.jpg,0,0,0,0,0,0,0,1,0,0
001872.jpg,1,0,1,0,0,0,0,0,0,0
006487.jpg,0,0,0,0,0,0,0,0,0,1
008877.jpg,0,0,0,0,1,0,0,0,0,0
002006.jpg,1,0,1,1,0,0,0,0,0,0
011726.jpg,0,0,0,0,1,0,0,0,1,0
012796.jpg,0,0,0,0,0,0,0,0,0,1
012347.jpg,0,0,0,0,1,1,0,1,0,0
009639.jpg,0,0,0,0,0,0,0,1,0,0
006341.jpg,0,0,0,0,1,0,0,0,1,1
011238.jpg,0,0,0,0,0,0,0,1,0,0
009793.jpg,0,0,0,0,0,1,0,1,0,0
002194.jpg,1,1,0,1,0,0,0,0,0,0
002498.jpg,0,1,0,1,0,0,0,0,0,0
013535.jpg,0,0,0,0,0,0,0,0,0,1
002264.jpg,0,0,0,1,0,0,0,0,0,0
005002.jpg,0,0,0,0,0,0,0,0,1,0
009358.jpg,0,0,0,0,0,1,0,0,1,0
013749.jpg,0,0,0,0,0,0,0,0,1,0
013837.jpg,0,0,0,0,0,0,0,0,1,0
010707.jpg,0,0,0,0,0,0,0,1,0,0
005754.jpg,0,0,0,0,1,1,0,0,0,0
009419.jpg,0,0,0,0,0,1,0,0,1,0
011678.jpg,0,0,0,0,0,0,0,0,1,0
001915.jpg,1,1,1,0,0,0,0,0,0,0
011057.jpg,0,0,0,0,0,1,0,0,1,0
010096.jpg,0,0,0,0,1,0,0,0,0,0
009092.jpg,0,0,0,0,1,1,0,1,0,0
005578.jpg,0,0,0,0,1,0,1,0,0,0
005097.jpg,0,0,0,0,0,0,0,0,1,0
003209.jpg,1,1,0,1,0,0,0,0,0,0
013863.jpg,0,0,0,0,0,0,0,0,1,0
012919.jpg,0,0,0,0,1,0,0,0,1,1
001471.jpg,0,1,1,1,0,0,0,0,0,0
006244.jpg,0,0,0,0,0,0,1,0,1,0
004500.jpg,0,0,0,0,0,0,1,0,1,0
005401.jpg,0,0,0,0,1,0,0,0,0,0
006684.jpg,0,0,0,0,1,0,1,0,0,1
002193.jpg,1,1,0,1,0,0,0,0,0,0
007038.jpg,0,0,0,0,0,0,0,1,0,0
004522.jpg,0,0,0,0,0,0,1,0,0,0
011974.jpg,0,0,0,0,0,0,0,0,1,0
010155.jpg,0,0,0,0,1,1,0,0,0,0
005470.jpg,0,0,0,0,1,0,0,0,0,0
005707.jpg,0,0,0,0,0,0,1,0,0,0
012105.jpg,0,0,0,0,0,1,0,0,0,0
009644.jpg,0,0,0,0,1,0,0,0,0,0
010156.jpg,0,0,0,0,1,1,0,0,0,0
007602.jpg,0,0,0,0,0,0,1,1,0,0
003555.jpg,0,0,0,1,0,0,0,0,0,0
009515.jpg,0,0,0,0,0,1,0,0,1,0
005193.jpg,0,0,0,0,1,0,0,0,1,0
005214.jpg,0,0,0,0,1,0,0,0,1,0
003485.jpg,1,1,0,0,0,0,0,0,0,0
001692.jpg,1,1,0,1,0,0,0,0,0,0
005766.jpg,0,0,0,0,0,1,0,0,0,0
012479.jpg,0,0,0,0,0,0,0,1,0,0
005268.jpg,1,1,0,1,0,0,0,0,0,0
003203.jpg,0,1,1,1,0,0,0,0,0,0
011542.jpg,0,0,0,0,0,0,0,1,0,0
000066.jpg,1,0,1,1,0,0,0,0,0,0
001091.jpg,1,1,0,1,0,0,0,0,0,0
012076.jpg,0,0,0,0,0,0,1,1,0,0
003027.jpg,1,1,0,1,0,0,0,0,0,0
011898.jpg,0,0,0,0,0,0,1,0,0,0
002905.jpg,1,0,0,1,0,0,0,0,0,0
005882.jpg,1,1,1,0,0,0,0,0,0,0
011495.jpg,0,0,0,0,1,1,0,0,0,0
008499.jpg,0,0,0,0,1,1,0,0,0,0
006837.jpg,0,0,0,0,1,1,0,0,0,0
007702.jpg,0,0,0,0,0,0,0,1,0,0
002857.jpg,1,0,0,0,0,0,0,0,0,0
005253.jpg,0,1,0,1,0,0,0,0,0,0
010066.jpg,0,0,0,0,0,0,1,0,0,0
000195.jpg,0,1,1,1,0,0,0,0,0,0
001400.jpg,0,1,1,1,0,0,0,0,0,0
009730.jpg,0,0,0,0,0,1,1,0,0,0
012820.jpg,0,0,0,0,0,0,0,0,0,1
011275.jpg,0,0,0,0,1,0,0,1,0,0
003263.jpg,0,1,0,1,0,0,0,0,0,0
006688.jpg,0,0,0,0,0,0,0,0,0,1
001113.jpg,1,0,0,1,0,0,0,0,0,0
009077.jpg,0,0,0,0,1,1,0,1,0,0
013531.jpg,0,0,0,0,0,0,0,0,0,1
011133.jpg,0,0,0,0,0,0,1,0,1,0
010466.jpg,0,0,0,0,0,0,0,1,0,0
010808.jpg,0,0,0,0,0,0,1,0,0,0
009241.jpg,0,0,0,0,1,0,0,0,0,0
002944.jpg,1,0,0,0,0,0,0,0,0,0
008870.jpg,0,0,0,0,1,1,0,0,0,0
012489.jpg,0,0,0,0,0,1,0,1,0,0
001207.jpg,0,1,1,1,0,0,0,0,0,0
006990.jpg,0,0,0,0,1,0,1,0,0,0
011646.jpg,0,0,0,0,1,0,0,0,0,0
008663.jpg,0,0,0,0,0,1,0,1,0,0
009143.jpg,0,0,0,0,0,0,0,1,0,0
001669.jpg,0,1,0,1,0,0,0,0,0,0
013235.jpg,0,0,0,0,0,0,0,0,0,1
002626.jpg,0,1,0,1,0,0,0,0,0,0
012855.jpg,0,0,0,0,0,0,0,0,0,1
007407.jpg,0,0,0,0,1,0,1,0,0,0
011214.jpg,0,0,0,0,0,0,0,1,0,0
009951.jpg,0,0,0,0,0,1,1,0,0,0
013195.jpg,0,0,0,0,0,0,0,0,0,1
000863.jpg,1,0,1,0,0,0,0,0,0,0
003754.jpg,0,0,1,1,0,0,0,0,0,0
010039.jpg,0,0,0,0,1,0,0,0,0,0
013641.jpg,0,0,0,0,0,0,0,0,0,1
003827.jpg,1,1,1,0,0,0,0,0,0,0
004034.jpg,0,0,0,0,0,0,1,0,0,0
001745.jpg,1,1,1,0,0,0,0,0,0,0
002046.jpg,1,1,0,1,0,0,0,0,0,0
002814.jpg,1,1,0,1,0,0,0,0,0,0
007225.jpg,0,0,0,0,0,0,0,0,1,0
012499.jpg,0,0,0,0,0,0,1,1,0,0
006140.jpg,0,0,0,0,0,0,1,0,0,0
004638.jpg,0,0,0,0,0,0,1,0,0,0
005719.jpg,0,0,0,0,0,1,1,0,0,0
002695.jpg,1,1,0,1,0,0,0,0,0,0
009494.jpg,0,0,0,0,0,1,0,0,1,0
008523.jpg,0,0,0,0,0,1,0,1,0,0
006555.jpg,0,0,0,0,0,1,1,0,0,0
004922.jpg,0,0,0,0,1,0,0,0,1,0
006305.jpg,1,1,1,0,0,0,0,0,0,0
012910.jpg,0,0,0,0,1,0,0,0,1,1
003156.jpg,0,1,0,1,0,0,0,0,0,0
002033.jpg,0,1,0,1,0,0,0,0,0,0
010352.jpg,0,0,0,0,0,0,1,0,0,0
006557.jpg,0,0,0,0,0,0,1,0,1,0
013532.jpg,0,0,0,0,0,0,0,0,1,0
000867.jpg,1,0,1,0,0,0,0,0,0,0
002955.jpg,1,1,0,0,0,0,0,0,0,0
000388.jpg,1,1,1,1,0,0,0,0,0,0
008104.jpg,0,0,0,0,0,1,0,1,0,0
013671.jpg,0,0,0,0,0,0,0,0,1,0
004201.jpg,0,0,0,0,0,0,0,0,0,1
007132.jpg,0,0,0,0,1,0,1,1,0,0
004656.jpg,0,0,0,0,1,0,1,0,0,0
000144.jpg,0,0,0,1,0,0,0,0,0,0
010623.jpg,0,0,0,0,0,0,0,1,0,0
003060.jpg,1,1,0,1,0,0,0,0,0,0
010389.jpg,0,0,0,0,0,1,1,0,0,0
004877.jpg,0,0,0,0,0,0,0,0,1,0
001595.jpg,1,1,0,1,0,0,0,0,0,0
013950.jpg,0,0,0,0,0,0,1,0,1,0
006620.jpg,0,0,0,0,1,0,1,0,0,0
002077.jpg,1,0,0,1,0,0,0,0,0,0
005901.jpg,1,1,1,0,0,0,0,0,0,0
000553.jpg,0,0,1,1,0,0,0,0,0,0
013607.jpg,0,0,0,0,1,0,0,0,1,0
011752.jpg,0,0,0,0,0,0,1,0,0,0
003460.jpg,1,0,0,0,0,0,0,0,0,0
000641.jpg,0,0,1,1,0,0,0,0,0,0
013398.jpg,0,0,0,0,0,0,0,0,0,1
001432.jpg,0,1,1,0,0,0,0,0,0,0
001296.jpg,1,0,0,1,0,0,0,0,0,0
008156.jpg,0,0,0,0,0,0,0,1,0,0
008839.jpg,0,0,0,0,0,1,0,1,0,0
006360.jpg,0,0,0,0,0,0,0,0,1,1
008729.jpg,0,0,0,0,1,0,0,0,0,0
008437.jpg,0,0,0,0,0,1,0,1,0,0
013294.jpg,0,0,0,0,0,0,0,0,0,1
008865.jpg,0,0,0,0,1,0,0,0,0,0
003085.jpg,1,1,0,1,0,0,0,0,0,0
003281.jpg,0,0,0,1,0,0,0,0,0,0
011938.jpg,0,0,0,0,1,1,0,0,1,0
004097.jpg,0,0,0,0,0,0,0,0,1,1
011295.jpg,0,0,0,0,1,0,0,1,0,0
000273.jpg,1,1,0,0,0,0,0,0,0,0
003230.jpg,1,0,0,1,0,0,0,0,0,0
006780.jpg,0,0,0,0,0,0,0,0,0,1
003168.jpg,0,1,0,1,0,0,0,0,0,0
008603.jpg,0,0,0,0,0,0,0,1,0,0
012632.jpg,0,0,0,0,0,0,0,0,0,1
008756.jpg,0,0,0,0,0,1,0,0,1,0
006392.jpg,0,0,0,0,0,1,0,0,1,0
009889.jpg,0,0,0,0,0,1,1,0,0,0
000150.jpg,1,0,1,0,0,0,0,0,0,0
013259.jpg,0,0,0,0,0,0,0,0,0,1
012298.jpg,0,0,0,0,0,0,0,1,0,0
002270.jpg,1,1,0,1,0,0,0,0,0,0
003568.jpg,0,1,0,1,0,0,0,0,0,0
003208.jpg,0,1,0,1,0,0,0,0,0,0
011129.jpg,0,0,0,0,0,0,1,0,1,0
007320.jpg,0,0,0,0,0,0,1,1,0,0
005678.jpg,0,0,0,0,1,0,1,0,0,0
000748.jpg,0,0,1,0,0,0,0,0,0,0
012211.jpg,0,0,0,0,1,1,0,0,0,1
008247.jpg,0,0,0,0,0,0,1,1,0,0
005636.jpg,0,0,0,0,0,0,1,0,0,0
012516.jpg,0,0,0,0,0,0,0,1,0,0
012053.jpg,0,0,0,0,0,0,0,1,0,0
003320.jpg,1,0,0,1,0,0,0,0,0,0
012880.jpg,0,0,0,0,0,1,0,0,1,0
001460.jpg,0,1,1,1,0,0,0,0,0,0
002369.jpg,1,1,1,1,0,0,0,0,0,0
000758.jpg,0,0,1,0,0,0,0,0,0,0
003699.jpg,1,0,1,0,0,0,0,0,0,0
006604.jpg,0,0,0,0,0,0,0,0,0,1
013374.jpg,0,0,0,0,1,0,0,0,1,0
006943.jpg,0,0,0,0,1,0,0,0,1,0
006777.jpg,0,0,0,0,0,0,1,0,0,1
002218.jpg,0,1,1,1,0,0,0,0,0,0
003115.jpg,0,1,0,1,0,0,0,0,0,0
004486.jpg,0,0,0,0,1,0,0,0,1,0
001151.jpg,0,1,0,1,0,0,0,0,0,0
011075.jpg,0,0,0,0,0,1,0,0,1,0
005131.jpg,0,0,0,0,1,0,1,0,1,0
003252.jpg,0,1,1,1,0,0,0,0,0,0
